lon,lat,n,geo,type
12.72319,10.79586,159,170,0
12.873895,10.772768,507,170,0
12.817364,10.77662,571,170,0
12.819603,10.758713,265,170,0
12.7422,10.79547,232,170,0
12.79628,10.76835,380,170,0
12.87309,10.77689,547,170,0
12.87778,10.77407,578,170,0
12.82312,10.79584,825,170,0
12.76949,10.93149,202,170,0
12.77461,10.92005,384,170,0
12.77447,10.94705,392,170,0
12.77464,10.92003,240,170,0
12.76947,10.93151,331,170,0
12.77445,10.94703,241,170,0
12.94988,10.77694,123,170,0
12.916088,10.777218,216,170,0
12.916215,10.799626,195,170,0
12.9508,10.77661,368,170,0
12.93374,10.769868,298,170,0
12.921741,10.794977,316,170,0
12.7753,10.84914,168,170,0
12.7325,10.7491,113,170,0
12.76711,10.86783,87,170,0
12.72385,10.79463,93,170,0
12.76713,10.86733,191,170,0
12.77529,10.84912,380,170,0
12.70409,11.02772,3254,170,0
12.70417,11.04303,4482,170,0
12.68416,11.08311,960,170,0
12.64572,11.04656,2366,170,0
12.64592,11.04414,4132,170,0
12.78599,11.17723,390,170,0
12.78899,11.17229,956,170,0
12.75504,11.15117,6848,170,0
12.75911,11.16223,7913,170,0
12.75989,11.17156,19541,170,0
12.76393,11.16193,1733,170,0
12.75932,11.14439,1810,170,0
12.75987,11.17158,2617,170,0
12.75913,11.16225,5814,170,0
12.76504,11.15115,6449,170,0
12.74932,11.14434,560,170,0
12.76395,11.15192,1126,170,0
12.75654,11.16636,8251,170,0
12.75653,11.16132,4115,170,0
12.75235,11.14815,2945,170,0
12.76223,11.16781,4333,170,0
12.76853,11.15373,112,170,0
12.75599,11.14656,543,170,0
12.7547,11.16283,409,170,0
12.75875,11.16447,695,170,0
12.75827,11.15796,89,170,0
12.70484,11.17004,8158,170,0
12.77527,11.16569,2463,170,0
12.75987,11.17156,2354,170,0
12.75911,11.16223,981,170,0
12.74932,11.14434,393,170,0
12.79515,11.02295,6274,170,0
12.8196,11.05478,6651,170,0
12.78367,10.9992,6680,170,0
12.79517,11.02298,1733,170,0
12.80824,11.05807,1550,170,0
12.78369,10.9996,969,170,0
12.74846,11.15866,219,170,0
12.76624,11.14588,2216,170,0
12.74988,11.13735,310,170,0
12.17373,11.12105,3451,170,0
12.75379,11.12434,477,170,0
12.74337,11.12773,324,170,0
12.74725,11.09849,281,170,0
12.7569,11.03822,805,170,0
12.75216,11.04338,1017,170,0
12.75224,11.06233,415,170,0
12.75085,11.11003,202,170,0
12.75649,11.12432,407,170,0
12.74986,11.13732,461,170,0
12.74335,11.12771,343,170,0
12.76026,11.14586,2717,170,0
12.78646,11.15864,183,170,0
12.74727,11.0985,342,170,0
12.75682,11.03812,741,170,0
12.75215,11.045618,551,170,0
12.76085,11.11006,281,170,0
12.76024,11.1458,2860,170,0
12.75214,11.06231,561,170,0
13.917138,12.035292,2459,170,0
13.917886,12.037866,1604,170,0
13.90714,12.03934,5214,170,0
13.917202,12.036795,4678,170,0
13.922611,12.039738,4112,170,0
13.920738,12.030944999999999,2992,170,0
13.923214,12.031746,4506,170,0
13.923286,12.035229,1895,170,0
13.909242,12.038718,4508,170,0
13.917169,12.036815,4395,170,0
13.917201,12.035277,1981,170,0
13.919669,12.035708,2581,170,0
13.923233,12.031734,3083,170,0
13.9189,12.043037,4240,170,0
13.922607,12.039707,9681,170,0
13.9209,12.038088,3145,170,0
13.90153,12.04486,8352,170,0
13.914353,12.043197,4131,170,0
13.904101,12.039345,3217,170,0
13.903243,12.036583,6794,170,0
13.91678,12.04379,6878,170,0
13.916949,12.029877,5658,170,0
13.92095,12.03095,4406,170,0
13.90183,12.04289,11475,170,0
13.921123,12.027395,7617,170,0
13.89954,12.03861,12956,170,0
13.905677,12.035505,2625,170,0
13.920241,12.043034,4640,170,0
13.924678,12.039693,1161,170,0
13.91968,12.02676,471,170,0
12.78145,12.49177,1483,170,0
12.78258,12.49633,1657,170,0
12.78305,12.49331,1911,170,0
12.78138,12.49228,2527,170,0
12.7234,12.4944,4056,170,0
12.78405,12.49887,2971,170,0
12.78038,12.49553,4009,170,0
12.78682,12.4915,4837,170,0
12.78607,12.50028,1585,170,0
12.78406,12.49886,1793,170,0
12.7798,12.49978,1934,170,0
12.72339,12.49439,4624,170,0
12.78403,12.49885,3172,170,0
12.78107,12.50118,4575,170,0
13.69987,11.07889,14490,170,0
13.69697,11.08483,8190,170,0
13.70303,11.08471,7758,170,0
13.7038,11.08361,6396,170,0
13.69736,11.07862,14370,170,0
13.6963,11.08567,7680,170,0
13.69086,11.08893,17502,170,0
13.69642,11.08894,13980,170,0
13.68674,11.07857,8255,170,0
13.69722,11.08794,14202,170,0
13.68849,11.07875,6135,170,0
13.68777,11.08474,21741,170,0
13.68793,11.0894,1300,170,0
13.78608,11.22536,17810,170,0
13.7763,11.23179,494,170,0
13.6659,10.96916,3276,170,0
13.69499,11.07225,4710,170,0
13.66465,10.95927,5520,170,0
13.6659,10.96916,3192,170,0
13.68835,11.05942,744,170,0
13.68992,11.07002,5802,170,0
13.78371,11.22913,1195,170,0
13.78383,11.22256,7043,170,0
13.77783,11.22062,9471,170,0
13.78555,11.22258,4994,170,0
13.78247,11.22336,8863,170,0
13.77821,11.22063,9587,170,0
13.78367,11.23122,3773,170,0
13.78606,11.22534,5342,170,0
13.77628,11.23177,10853,170,0
13.78747,11.22047,7218,170,0
13.77414,11.22738,13673,170,0
13.78741,11.23111,1959,170,0
13.78553,11.22256,468,170,0
13.78247,11.22336,414,170,0
13.77821,11.22063,197,170,0
12.251007,10.525174,657,170,0
12.05332,10.58752,593,170,0
12.0983,10.43137,149,170,0
12.28854,10.5269,2712,170,0
12.28918,10.52641,2001,170,0
12.226698,10.536266,150,170,0
12.418264,10.46432,2644,170,0
12.41747,10.49014,2089,170,0
12.432582,10.478075,904,170,0
12.41539,10.45599,3551,170,0
12.42978,10.48408,1940,170,0
12.415501,10.498306,2622,170,0
12.1291,10.54014,618,170,0
12.160704,10.452719,1078,170,0
12.25003,10.39269,592,170,0
12.2482,10.47888,2809,170,0
12.37261,10.40643,589,170,0
12.303797,10.486592,2506,170,0
12.203093,10.501638,537,170,0
12.32889,10.50885,9111,170,0
12.325795,10.508381,8559,170,0
13.10069,11.75301,3536,170,0
13.13551,11.78343,3821,170,0
13.1364,11.78242,2699,170,0
13.1754,11.80724,6559,170,0
13.17843,11.80187,3269,170,0
13.17991,11.79478,2768,170,0
13.18826,11.78635,541,170,0
13.13622,11.7825,561,170,0
13.13903,11.78467,93,170,0
13.170897,11.790619,342,170,0
13.1782,11.79882,167,170,0
13.173189,11.791941,109,170,0
13.18109,11.79511,125,170,0
13.08815,11.808495,1533,170,0
13.09623,11.81595,2018,170,0
13.08889,11.81242,2238,170,0
13.09191,11.81167,4115,170,0
13.09101,11.809991,1261,170,0
13.26365,11.90945,1176,170,0
13.26214,11.88492,580,170,0
13.088328,11.811606,985,170,0
13.23868,11.86373,1180,170,0
13.25443,11.86873,1690,170,0
13.27582,11.87493,1133,170,0
13.23864,11.87127,3324,170,0
13.21985,11.86968,3118,170,0
13.22396,11.88758,926,170,0
13.25245,11.89772,513,170,0
13.24064,11.89582,340,170,0
13.21638,11.88183,247,170,0
13.22404,11.88751,595,170,0
13.26387,11.91599,1295,170,0
13.21978,11.86985,3158,170,0
13.23079,11.86441,642,170,0
13.26153,11.8844,2601,170,0
13.23638,11.86631,2575,170,0
13.24041,11.86603,186,170,0
13.25319,11.86917,468,170,0
13.25373,11.86955,712,170,0
13.25275,11.86705,980,170,0
13.25057,11.8674,710,170,0
13.28239,11.88171,6354,170,0
13.26028,11.87957,606,170,0
13.24619,11.86596,3090,170,0
13.24507,11.86925,1110,170,0
13.25497,11.86962,182,170,0
13.23252,11.86565,2228,170,0
13.25029,11.86607,205,170,0
13.24044,11.86605,168,170,0
13.24176,11.86513,2521,170,0
13.22286,11.88693,488,170,0
13.23072,11.86494,521,170,0
13.23083,11.86446,2907,170,0
13.22814,11.86436,334,170,0
13.30563,11.88329,18530,170,0
13.22997,11.86617,119,170,0
13.21662,11.87126,601,170,0
13.07945,11.8238,1068,170,0
13.08114,11.81402,783,170,0
13.081845,11.830911,1482,170,0
13.08098,11.81973,654,170,0
13.09072,11.83247,1961,170,0
13.21864,11.92244,704,170,0
13.20369,11.92124,555,170,0
13.19123,11.92207,3525,170,0
13.18298,11.92758,374,170,0
13.19946,11.90858,662,170,0
13.18299,11.92759,349,170,0
13.19133,11.92183,3280,170,0
13.2037,11.92121,555,170,0
13.18434,11.93675,179,170,0
13.19273,11.91911,4536,170,0
13.18693,11.9227,3341,170,0
13.1913,11.92178,175,170,0
13.17941,11.83284,1037,170,0
13.18753,11.83341,1128,170,0
13.19049,11.83193,211,170,0
13.19397,11.83417,1197,170,0
13.1842,11.83528,1398,170,0
13.196727,11.840641,583,170,0
13.1874,11.82767,2119,170,0
13.20161,11.85365,385,170,0
13.18937,11.81705,366,170,0
13.1902,11.81678,1416,170,0
13.18758,11.83334,533,170,0
13.18569,11.83363,2176,170,0
13.19079,11.81605,354,170,0
13.19179,11.81568,352,170,0
13.19619,11.82143,182,170,0
13.18655,11.82952,670,170,0
13.18422,11.83344,1798,170,0
13.1994,11.83254,1602,170,0
13.1867,11.82947,1246,170,0
13.21044,11.85541,1735,170,0
13.18804,11.84085,954,170,0
13.20175,11.85299,498,170,0
13.17985,11.84703,1332,170,0
13.18903,11.85669,1191,170,0
13.19294,11.85091,1040,170,0
13.19427,11.85664,303,170,0
13.18114,11.85258,132,170,0
13.18612,11.84418,172,170,0
13.19924,11.85872,173,170,0
13.21539,11.85866,373,170,0
13.21543,11.85765,310,170,0
13.19326,11.84957,279,170,0
13.19245,11.85074,159,170,0
13.18295,11.8542,162,170,0
13.18255,11.85218,341,170,0
13.18567,11.84788,373,170,0
13.20219,11.85995,595,170,0
13.1889,11.85653,248,170,0
13.22575,11.94859,683,170,0
13.24309,11.92639,3223,170,0
13.22883,11.93155,787,170,0
13.2254,11.94918,964,170,0
13.22328,11.9225,706,170,0
13.22154,11.94645,1085,170,0
13.22314,11.94743,64,170,0
13.17404,11.86406,1661,170,0
13.18604,11.86692,1754,170,0
13.17267,11.87291,2325,170,0
13.17066,11.86921,1521,170,0
13.17541,11.87383,2609,170,0
13.16689,11.86665,2116,170,0
13.17292,11.86304,3682,170,0
13.17404,11.86406,156,170,0
13.1807,11.86998,306,170,0
13.17541,11.87383,211,170,0
13.17267,11.87291,94,170,0
13.1807,11.86998,19587,170,0
13.19019,11.87304,194,170,0
13.181743,11.867267,5950,170,0
13.16566,11.870047,837,170,0
13.1655,11.86693,1925,170,0
13.17996,11.87779,21975,170,0
13.17357,11.87226,449,170,0
13.17488,11.88515,6335,170,0
13.16917,11.87192,2324,170,0
13.16368,11.86904,2114,170,0
13.17697,11.87725,196,170,0
13.18228,11.87509,1052,170,0
13.181502,11.87146,396,170,0
13.16969,11.87771,1263,170,0
13.1638,11.87257,1898,170,0
13.1644,11.8769,193,170,0
13.17336,11.87407,175,170,0
13.1535,11.89303,1839,170,0
13.16785,11.86176,115,170,0
13.18321,11.8722,411,170,0
13.16271,11.87844,438,170,0
11.698012,10.385557,68,170,0
12.5055,11.81264,145,170,0
12.49292,11.80597,1463,170,0
12.4916,11.80548,1383,170,0
12.47665,11.81084,162,170,0
12.49742,11.81118,741,170,0
12.498689,11.802123,708,170,0
12.482563,11.807731,88,170,0
12.495351,11.803346,6346,170,0
12.49745,11.8112,1345,170,0
12.49421,11.81143,5114,170,0
12.47667,11.81086,657,170,0
12.49523,11.80389,1224,170,0
12.482611,11.807629,581,170,0
12.47647,11.80058,967,170,0
12.494404,11.801065,2113,170,0
12.49888,11.80784,6066,170,0
12.49353,11.81635,3792,170,0
12.500183,11.812792,1375,170,0
12.62892,11.83152,573,170,0
12.6305,11.82694,481,170,0
12.6308,11.82664,3263,170,0
12.62894,11.83154,3295,170,0
12.25646,11.75949,1901,170,0
12.25682,11.75955,1194,170,0
12.26006,11.766196,1552,170,0
12.25684,11.75953,9338,170,0
12.25709,11.7573,6597,170,0
12.260564,11.766337,4809,170,0
12.265062,11.762593,483,170,0
12.320109,11.63194,406,170,0
12.320107,11.631938,1111,170,0
14.471803,12.266891,6525,170,0
14.467953,12.266492,4514,170,0
14.467853,12.269952,16856,170,0
14.46599,12.270773,13164,170,0
13.05096,11.84614,3097,170,0
13.07128,11.83843,2258,170,0
13.06603,11.82156,948,170,0
12.93651,11.84768,2248,170,0
13.0229,11.84966,2031,170,0
13.05678,11.8452,543,170,0
13.09242,11.90525,582,170,0
12.93653,11.84445,3385,170,0
13.06965,12.0369,1998,170,0
13.06188,12.02671,1512,170,0
13.07051,11.90194,1243,170,0
13.0337,11.8443,1037,170,0
12.957879,11.998453,302,170,0
13.07403,12.03705,2198,170,0
13.07431,11.94275,187,170,0
13.04721,11.82478,466,170,0
13.00253,11.95535,411,170,0
13.009,11.94891,199,170,0
13.030227,11.935445,226,170,0
13.06213,11.9858,229,170,0
13.05993,11.9912,168,170,0
13.06948,12.03666,287,170,0
13.06993,12.03667,332,170,0
13.06189,12.0267,262,170,0
13.06732,11.81613,213,170,0
13.09151,11.89967,225,170,0
13.077277,11.897933,275,170,0
13.01753,11.84952,135,170,0
13.05061,11.84601,418,170,0
13.06893,11.837,325,170,0
13.20665,11.78875,2525,170,0
13.216988,11.776262,2187,170,0
13.262016,11.754859,4899,170,0
13.24239,11.76352,3380,170,0
13.298865,11.726758,1194,170,0
13.23375,11.76863,1784,170,0
13.21772,11.77843,283,170,0
13.26611,11.75854,3549,170,0
13.2431,11.76373,242,170,0
13.23163,11.76806,293,170,0
13.20352,11.78714,168,170,0
13.21718,11.77588,1904,170,0
13.22645,11.77033,2171,170,0
13.21456,11.78066,960,170,0
13.26339,11.748,712,170,0
13.26013,11.74833,820,170,0
13.21019,11.78495,488,170,0
13.26613,11.75856,1409,170,0
13.06187,12.02669,992,170,0
12.7743,11.84362,1383,170,0
13.07054,11.902015,1274,170,0
12.77565,11.84394,1561,170,0
13.2661,11.75855,1430,170,0
13.24314,11.76376,2236,170,0
12.77561,11.842004,2536,170,0
12.77304,11.84126,1069,170,0
13.39857,11.66011,3042,170,0
13.40014,11.65882,4025,170,0
13.41908,11.65578,1996,170,0
13.28389,11.73597,230,170,0
13.39255,11.66881,7202,170,0
13.26615,11.75857,6161,170,0
13.24311,11.76374,970,170,0
13.26614,11.75859,6370,170,0
13.2437,11.76378,8139,170,0
13.4196,11.64359,1054,170,0
13.41831,11.6543,8329,170,0
13.26609,11.75852,2398,170,0
13.24308,11.76371,2222,170,0
13.41519,11.64837,6433,170,0
13.41633,11.64758,4260,170,0
13.41605,11.65684,4282,170,0
13.39605,11.66453,13386,170,0
13.28333,11.73458,5039,170,0
13.39255,11.66881,6398,170,0
11.95726,10.56637,384,170,0
11.95726,10.56637,33,170,0
12.01544,10.40158,244,170,0
11.91426,10.54474,351,170,0
11.92782,10.42042,256,170,0
11.77302,10.47027,772,170,0
11.83768,10.50714,307,170,0
11.83563,10.50244,447,170,0
11.8415,10.49876,191,170,0
11.84708,10.50774,273,170,0
11.84501,10.49534,214,170,0
11.83705,10.50466,205,170,0
11.83409,10.49794,138,170,0
11.83643,10.49291,375,170,0
11.92448,10.34373,288,170,0
11.92654,10.33964,277,170,0
11.96833,10.36408,267,170,0
11.97128,10.36089,164,170,0
11.91384,10.47104,219,170,0
11.85971,10.38202,317,170,0
13.34223,11.88424,2586,170,0
13.86555,11.65555,4738,170,0
13.60094,11.92165,811,170,0
13.60131,11.92651,869,170,0
13.596982,11.922995,510,170,0
13.6019,11.92465,622,170,0
13.60418,11.92237,731,170,0
13.60064,11.92281,4740,170,0
13.92357,11.59741,1182,170,0
13.60027,11.92118,10216,170,0
13.59879,11.92741,1872,170,0
13.6042,11.92239,3946,170,0
13.59153,11.92033,33819,170,0
13.218302,11.855747,1222,170,0
13.10827,12.26026,2027,170,0
12.282943,12.11471,4195,170,0
12.82943,12.111471,4265,170,0
13.11166,12.2595,987,170,0
13.11147,12.26148,923,170,0
13.11146,12.26153,880,170,0
13.09907,12.25596,3580,170,0
13.09838,12.2542,1869,170,0
13.10118,12.25079,1305,170,0
13.10484,12.26342,2236,170,0
13.11167,12.2597,4270,170,0
13.11107,12.26105,3597,170,0
13.11168,12.2598,1750,170,0
13.11149,12.2615,1887,170,0
12.82823,12.11736,1923,170,0
12.82431,12.11548,4040,170,0
12.83307,12.11256,1175,170,0
12.828430000000001,12.11504,1095,170,0
12.82752,12.11584,859,170,0
12.82433,12.11532,2278,170,0
12.82666,12.11315,2022,170,0
12.82982,12.11506,977,170,0
12.82501,12.12092,900,170,0
12.83561,12.11887,830,170,0
13.11843,11.86448,2587,170,0
13.10277,11.88966,2897,170,0
13.08797,11.89986,1737,170,0
13.10605,11.86807,783,170,0
13.10826,11.88638,2598,170,0
13.10721,11.86502,2044,170,0
13.132,11.85532,1469,170,0
13.109825,11.852356,4948,170,0
13.12747,11.86052,1704,170,0
13.11132,11.84851,1949,170,0
13.09222,11.88463,1051,170,0
13.11643,11.85081,418,170,0
13.10735,11.8772,2202,170,0
13.11132,11.85069,787,170,0
13.109004,11.847629,287,170,0
13.140317,11.855489,156,170,0
13.109935,11.84704,747,170,0
13.11325,11.87609,406,170,0
13.08895,11.89481,172,170,0
13.11039,11.88656,235,170,0
13.11743,11.85974,168,170,0
13.11918,11.85881,233,170,0
13.12143,11.85843,334,170,0
13.09972,11.83752,67,170,0
13.11308,11.87339,195,170,0
13.0972,11.87709,762,170,0
13.11917,11.8587,289,170,0
13.120029,11.879385,11195,170,0
13.12383,11.873646,3721,170,0
13.132457,11.870965,3771,170,0
13.127689,11.873494,9416,170,0
13.138925,11.86934,5366,170,0
13.13397,11.872919,2352,170,0
13.128544,11.871301,2181,170,0
13.130132,11.886328,1647,170,0
13.134726,11.878697,3676,170,0
13.135101,11.870228,2997,170,0
13.139593,11.876419,15365,170,0
13.138418,11.868915,689,170,0
13.139998,11.873668,94,170,0
13.146608,11.865151,129,170,0
13.120158,11.885187,156,170,0
13.15797,11.8369,58,170,0
13.15787,11.83547,50,170,0
13.155815,11.8355,54,170,0
13.16008,11.83755,91,170,0
13.15922,11.8537,59,170,0
13.15332,11.84266,227,170,0
13.15469,11.84434,224,170,0
13.15406,11.8435,223,170,0
13.15652,11.84113,223,170,0
13.15613,11.84491,246,170,0
13.16987,11.85268,324,170,0
13.16827,11.85403,458,170,0
13.16894,11.85351,184,170,0
13.18104,11.85775,185,170,0
13.16797,11.85737,425,170,0
13.14378,11.83688,608,170,0
13.16712,11.83529,1051,170,0
13.17135,11.84169,1283,170,0
13.17123,11.84159,918,170,0
13.17269,11.82674,1289,170,0
13.16957,11.82823,1097,170,0
13.16991,11.82085,235,170,0
13.16428,11.83029,312,170,0
13.16108,11.8253,206,170,0
13.16305,11.82731,329,170,0
13.16734,11.83314,398,170,0
13.17593,11.83515,106,170,0
13.16887,11.82784,1157,170,0
13.17727,11.82082,955,170,0
13.17605,11.82279,882,170,0
13.17587,11.82275,912,170,0
13.17519,11.82457,954,170,0
13.15251,11.84165,278,170,0
13.15171,11.84045,181,170,0
13.15038,11.84245,298,170,0
13.14973,11.84211,281,170,0
13.121034,11.847194,3381,170,0
13.14989,11.85651,1147,170,0
13.13937,11.84156,1836,170,0
13.113225,11.837768,139,170,0
13.15871,11.86854,1222,170,0
13.15745,11.85103,441,170,0
13.13659,11.84466,2271,170,0
13.140029,11.849397,136,170,0
13.117595,11.844172,783,170,0
13.14325,11.84896,171,170,0
13.156869,11.859778,145,170,0
13.154832,11.85911,131,170,0
13.157589,11.861814,357,170,0
13.15608,11.861418,335,170,0
13.16359,11.85038,168,170,0
13.16259,11.84617,192,170,0
13.16408,11.84871,235,170,0
13.16214,11.84087,191,170,0
13.16352,11.84572,247,170,0
13.16487,11.84414,236,170,0
13.16508,11.84341,225,170,0
13.14909,11.84392,1723,170,0
13.14951,11.85105,1770,170,0
13.1466,11.85225,1383,170,0
13.1506,11.84887,1320,170,0
13.14671,11.84996,1629,170,0
13.15179,11.84769,1942,170,0
13.13229,11.80774,4442,170,0
13.14185,11.79419,1788,170,0
13.16301,11.80658,1758,170,0
13.1187,11.8018,5562,170,0
13.11858,11.82514,7305,170,0
13.13423,11.79864,4888,170,0
13.09082,11.83227,2233,170,0
13.11143,11.82657,6207,170,0
13.12343,11.79704,2350,170,0
13.1162,11.81755,6609,170,0
13.13658,11.80833,3019,170,0
13.10725,11.79343,3772,170,0
13.1248,11.78518,1092,170,0
13.11095,11.76665,815,170,0
13.1273,11.79153,57,170,0
13.13363,11.8003,147,170,0
13.13433,11.79,113,170,0
13.13046,11.78821,1524,170,0
13.13605,11.79932,672,170,0
13.13416,11.79117,211,170,0
13.11242,11.79723,413,170,0
13.11588,11.80198,720,170,0
13.11315,11.80155,231,170,0
13.13392,11.79455,137,170,0
13.1313,11.78785,510,170,0
13.12229,11.80055,777,170,0
13.12233,11.79557,165,170,0
13.1189,11.80332,819,170,0
13.12197,11.79791,457,170,0
13.11313,11.79873,557,170,0
13.12033,11.80175,267,170,0
13.13867,11.79777,178,170,0
13.1358,11.79785,114,170,0
13.11963,11.79872,282,170,0
13.15701,11.85155,149,170,0
13.15719,11.85117,203,170,0
13.15925,11.85319,271,170,0
13.1582,11.85582,209,170,0
13.16123,11.85596,199,170,0
13.16136,11.85598,197,170,0
13.15681,11.84515,408,170,0
13.15788,11.84503,385,170,0
13.15944,11.84375,501,170,0
13.16028,11.84573,415,170,0
12.505686,13.109664,3207,170,0
12.507046,13.10582,3266,170,0
12.512799,13.106793,5398,170,0
12.50328,13.11439,548,170,0
12.50346,13.11483,119,170,0
12.50633,13.10648,25890,170,0
12.51377,13.10502,8488,170,0
12.50907,13.1104,20503,170,0
12.517816,13.112261,69794,170,0
12.506668,13.099033,2158,170,0
12.513439,13.103736,2464,170,0
12.511608,13.095111,259,170,0
12.52159,13.08006,2015,170,0
12.519182,13.097144,279,170,0
12.51966,13.09589,484,170,0
12.5068,13.0991,9112,170,0
12.511,13.10188,7666,170,0
12.50914,13.10183,5443,170,0
12.52161,13.08004,331,170,0
13.61743,12.67354,3157,170,0
13.60677,12.66666,4433,170,0
13.60385,12.67293,5668,170,0
13.61369,12.66691,2831,170,0
13.62051,12.66454,3262,170,0
13.61311,12.67002,2590,170,0
13.62428,12.67585,6511,170,0
13.59978,12.66782,4149,170,0
13.61669,12.66669,2780,170,0
13.60936,12.6664,2835,170,0
13.60743,12.673400000000001,368,170,0
13.6148,12.67408,2125,170,0
13.66834,12.61148,1944,170,0
13.5998,12.66785,4624,170,0
13.61671,12.66668,6395,170,0
13.60938,12.66639,3188,170,0
13.60746,12.6736,2851,170,0
13.60493,12.67441,5054,170,0
13.6209,12.67579,2911,170,0
13.6151,12.67411,2364,170,0
13.66835,12.61145,3359,170,0
13.61985,12.66617,3934,170,0
13.62045,12.6729,4515,170,0
13.61463,12.66085,6588,170,0
13.61231,12.67357,3443,170,0
13.60047,12.66722,2574,170,0
13.62306,12.67954,21099,170,0
13.62026,12.68552,5404,170,0
13.61947,12.66375,10199,170,0
13.62468,12.67141,4124,170,0
13.61943,12.67214,1043,170,0
13.61469,12.68426,31938,170,0
13.60536,12.67309,4515,170,0
13.62409,12.66615,4057,170,0
13.60701,12.67,4745,170,0
13.60172,12.67535,9964,170,0
13.6268,12.66566,3251,170,0
13.6209,12.67579,1148,170,0
13.67315,12.62043,631,170,0
13.60258,12.68097,691,170,0
13.68855,12.69793,836,170,0
14.21556,12.37509,1381,170,0
14.21753,12.37355,1727,170,0
14.2155,12.37511,417,170,0
14.21755,12.37357,6656,170,0
14.21556,12.37509,9774,170,0
14.21556,12.37509,428,170,0
14.204040000000001,12.37949,1739,170,0
14.20691,12.3749,1608,170,0
14.20028,12.37399,1694,170,0
14.20691,12.3749,529,170,0
14.20381,12.38086,369,170,0
14.20691,12.3749,11406,170,0
14.19866,12.37147,16214,170,0
14.204040000000001,12.37949,11911,170,0
14.2071,12.37488,593,170,0
14.204040000000001,12.37949,510,170,0
14.1882,12.34336,1507,170,0
14.18698,12.34,1715,170,0
14.18625,12.33983,13726,170,0
14.1883,12.34223,3296,170,0
14.1704,12.35903,40938,170,0
14.34706,12.34706,33293,170,0
14.17489,12.35231,5312,170,0
14.18891,12.34825,4214,170,0
14.20805,12.3663,1728,170,0
14.21832,12.37221,2517,170,0
14.21466,12.36534,2588,170,0
14.20805,12.3663,736,170,0
14.21836,12.37224,900,170,0
14.21085,12.36822,6671,170,0
14.21832,12.37221,15562,170,0
14.21452,12.36532,12586,170,0
14.20805,12.3663,543,170,0
14.21832,12.37221,573,170,0
14.19257,12.39405,1137,170,0
14.19078,12.39324,2570,170,0
11.96592,10.08975,162,170,0
11.95846,10.08767,136,170,0
11.98521,10.0904,102,170,0
11.95863,10.08773,102,170,0
11.95693,10.08654,121,170,0
11.9574,10.08752,91,170,0
12.17821,10.33294,170,170,0
12.17843,10.32892,367,170,0
11.82167,10.22087,110,170,0
11.94209,10.05986,115,170,0
11.9229,10.0496,109,170,0
11.91499,10.04698,193,170,0
12.06259,10.13379,172,170,0
12.14238,10.27526,149,170,0
11.82708,10.06103,42,170,0
12.02952,10.10237,158,170,0
11.96274,10.18447,201,170,0
12.06017,10.21643,113,170,0
12.052203,10.227399,363,170,0
12.06683,10.21692,218,170,0
11.97156,10.24124,88,170,0
10.92921,10.30289,551,170,0
10.96798,10.29033,129,170,0
10.92971,10.30365,52,170,0
11.15779,10.25965,909,170,0
11.1534,10.24996,358,170,0
11.10788,10.29815,294,170,0
11.21168,10.26457,221,170,0
11.1624,10.25722,1160,170,0
11.15303,10.27059,337,170,0
11.11305,10.18446,359,170,0
11.21346,10.27008,226,170,0
11.18427,10.26391,665,170,0
11.17034,10.25192,505,170,0
11.17749,10.26075,351,170,0
11.18489,10.24424,343,170,0
11.17822,10.31727,1094,170,0
11.17698,10.25204,15,170,0
11.16822,10.30336,62,170,0
10.11315,11.18439,62,170,0
11.18323,10.27435,118,170,0
11.20901,10.25592,367,170,0
11.01187,9.90778,224,170,0
11.21444,10.04299,418,170,0
11.22054,10.04446,156,170,0
11.21102,10.05527,94,170,0
11.20871,10.05438,60,170,0
11.20107,10.04997,349,170,0
11.19761,10.049010000000001,52,170,0
10.95183,9.98768,310,170,0
10.94979,10.98427,42,170,0
11.00743,10.00771,593,170,0
11.00631,10.01579,36,170,0
11.53104,9.69639,139,170,0
11.53238,9.69143,86,170,0
11.5429,9.70554,78,170,0
11.52401,9.69741,70,170,0
11.53816,9.68969,60,170,0
11.53816,9.68989,29,170,0
11.53104,9.69639,18,170,0
11.74742,9.95768,16,170,0
11.76491,9.98271,125,170,0
11.4438,9.5724,15,170,0
11.76491,9.98271,16,170,0
11.44899,9.61608,32,170,0
11.48639,9.63263,31,170,0
11.5503,10.02299,164,170,0
11.56172,9.99376,31,170,0
11.60108,9.94636,8,170,0
11.55925,10.01951,21,170,0
11.55039,10.0199,44,170,0
11.58092,10.02847,50,170,0
11.56576,9.99108,58,170,0
11.663822,9.980269,76,170,0
11.56076,10.01825,41,170,0
11.58487,10.03176,163,170,0
11.72208,9.70778,1388,170,0
11.7164,9.70682,142,170,0
11.71868,9.81882,166,170,0
11.64055,9.78721,114,170,0
11.60808,9.67993,40,170,0
11.77764,9.73446,1354,170,0
11.75583,9.78024,1604,170,0
11.78201,9.73966,40,170,0
11.77764,9.73446,141,170,0
11.60248,10.05147,140,170,0
11.60017,10.0555,14,170,0
11.60267,10.04982,48,170,0
11.60213,10.05452,27,170,0
11.67772,9.97554,170,170,0
11.4056,9.5826,20,170,0
11.4125,9.5812,25,170,0
11.4055,9.5819,55,170,0
11.67377,9.9748,90,170,0
11.68751,9.96881,50,170,0
