geo,lat,lon,type,n
170,10.57784,13.22305,1,1328
170,10.57792,13.21894,1,392
170,10.7477,13.2193,0,960
170,10.7417,13.2198,0,786
170,10.68755,13.27246,1,6112
170,10.67939,13.27157,1,2648
170,10.68757,13.27248,1,7176
170,10.68239,13.27199,1,544
170,10.69363,13.26958,0,1674
170,10.67739,13.27159,0,720
170,10.72975,13.12569,0,294
170,10.7332,13.12469,0,126
170,10.7323,13.12468,1,320
170,10.73371,13.12547,1,960
170,10.72973,13.1257,1,1184
170,10.45303,13.20628,0,1440
170,10.455296,13.213241,0,1008
170,10.45964,13.22197,0,984
170,10.45397,13.20816,1,808
170,10.45292,13.20657,1,2456
170,10.45996,13.22233,1,49056
170,10.49691,13.12204,0,558
170,10.52618,13.12951,1,488
170,10.49576,13.12316,1,536
170,10.49689,13.12201,1,19752
170,10.49698,13.12129,1,440
170,10.52615,13.12949,0,306
170,10.52557,13.13041,0,552
170,10.52617,13.1295,1,7904
170,10.52656,13.13184,1,1064
170,10.52624,13.12915,1,2752
170,10.64804,12.90746,0,420
170,10.648,12.9103,1,1968
170,10.64813,12.90738,1,3288
170,10.64876,12.90706,1,624
170,10.64814,12.90757,0,420
170,11.259,14.13969,0,23910
170,11.2551,14.14798,1,20135
170,11.25804,14.15381,0,35111
170,11.52226,13.69902,0,417
170,11.53054,13.69429,1,3351
170,11.52228,13.69905,1,5159
170,11.51668,13.69808,1,1445
170,11.537482,13.689057,1,5318
170,11.512545,13.688889,0,312
170,11.49978,13.70249,0,976
170,11.52205,13.69659,0,737
170,11.53406,13.68425,1,2265
170,11.53178,13.68212,1,1565
170,11.5313,13.6817,1,2857
170,11.52648,13.68064,1,4640
170,11.512513,13.689068,1,2908
170,11.51333,13.69823,1,1801
170,11.53128,13.68168,1,1594
170,11.522428,13.68249,1,2477
170,11.52208,13.6966,1,3395
170,11.5159,13.68908,1,2963
170,11.50535,13.68579,0,109776
170,10.62269,11.73514,0,24
170,10.35058,11.61224,0,44
170,10.37071,11.66054,0,24
170,10.55268,11.62046,0,38
170,10.55214,11.61878,1,2912
170,10.32273,11.58668,0,3
170,10.25032,11.69933,0,13
170,10.22301,11.62221,0,23
170,10.44356,11.70516,0,41
170,10.38255,11.69377,0,47
170,10.66854,11.80925,0,34
170,10.68131,11.79264,0,26
170,10.91835,12.08762,0,1376
170,10.90695,12.08901,0,3054
170,10.90773,12.08875,1,2782
170,10.91837,12.08702,1,1366
170,10.78128,11.94219,0,1883
170,10.78668,11.85262,0,614
170,10.625075,12.175978,0,9891
170,10.621252,12.166884,0,1250
170,10.610128,12.12409,0,272
170,10.605253,12.108539,0,416
170,10.624297,12.144602,0,486
170,10.76693,12.02254,0,16
170,10.77918,12.01972,0,307
170,10.77371,12.21716,1,867
170,10.7782,12.231,1,1759
170,10.77636,12.22407,1,925
170,10.61394,12.192376,0,10925
170,10.618047,12.174888,0,2011
170,10.69768,12.33274,0,1308
170,10.69766,12.33273,1,3122
170,10.733093,12.14781,0,4794
170,10.72761,12.14937,0,282
170,10.612528,12.197504,0,1678
170,10.598319,12.217912,0,1182
170,10.591561,12.207921,0,439
170,10.625694,12.187153,0,1763
170,10.617293,12.197492,0,1632
170,10.87085,12.8526,0,883
170,10.870802,12.8528,1,1698
170,10.86678,12.85013,1,1324
170,10.86805,12.84832,1,1329
170,10.87313,12.8554,1,1414
170,10.618044,12.174886,0,228
170,10.86691,12.85017,0,914
170,10.86807,12.84834,0,433
170,10.84187,12.85447,0,159
170,10.87316,12.8556,0,1210
170,10.86762,12.84524,0,413
170,10.86889,12.84341,0,565
170,10.87254,12.84354,0,818
170,10.871615,12.849782,1,1294
170,10.870843,12.843437,1,1488
170,10.866782,12.845644,1,1561
170,10.90398,12.85174,1,435
170,10.91213,12.87808,0,230
170,10.90393,12.85172,0,108
170,10.86703,12.84417,0,799
170,10.87077,12.84083,0,828
170,10.83052,12.79877,1,1010
170,10.86705,12.84419,1,1798
170,10.87079,12.84081,1,1657
170,10.778,12.2308,1,410
170,10.90738,12.83177,1,604
170,10.8668,12.8396,0,927
170,10.90736,12.83056,0,405
170,10.70418,12.98398,1,950
170,10.74749,12.82418,1,661
170,10.70561,12.98184,0,390
170,10.7481,12.92295,0,442
170,10.82493,12.98664,1,1077
170,10.81755,12.9887,1,874
170,10.81961,12.99015,1,664
170,10.816531,12.995497,1,609
170,10.82747,12.9849,0,232
170,10.8672,12.70936,1,588
170,10.85608,12.7044,1,320
170,10.86718,12.70934,0,176
170,10.85606,12.7046,0,204
170,10.8807,12.92303,0,758
170,10.8779,12.92553,0,352
170,10.88723,12.90319,0,400
170,10.892563,12.918764,0,91
170,10.8809,12.92301,1,567
170,10.84738,12.97431,1,401
170,10.86206,12.96182,1,484
170,10.89066,12.9016,1,377
170,10.89253,12.91934,1,292
170,10.862761,12.961415,0,92
170,10.77409,12.87788,0,744
170,10.77664,12.87364,0,749
170,10.775547,12.873601,0,808
170,10.72804,12.88645,0,277
170,10.80709,12.87117,0,248
170,10.76833,12.7963,0,181
170,10.757724,12.815737,0,265
170,10.772768,12.873895,1,475
170,10.77662,12.817364,1,546
170,10.758713,12.819603,1,262
170,10.79547,12.7422,1,229
170,10.76835,12.79628,1,377
170,10.77689,12.87309,1,543
170,10.77407,12.87778,1,575
170,10.93149,12.76949,0,216
170,10.92005,12.77461,0,382
170,10.94705,12.77447,0,389
170,10.92003,12.77464,1,236
170,10.93151,12.76947,1,329
170,10.94703,12.77445,1,239
170,10.77694,12.94988,0,118
170,10.777218,12.916088,0,214
170,10.799626,12.916215,0,191
170,10.77661,12.9508,1,352
170,10.769868,12.93374,1,295
170,10.794977,12.921741,1,297
170,10.84914,12.7753,0,166
170,10.79584,12.82312,1,822
170,10.86783,12.76711,1,545
170,10.84912,12.77529,1,548
170,10.7491,12.7325,0,105
170,10.79586,12.72319,0,163
170,10.86733,12.76713,0,86
170,10.79463,12.72385,0,101
170,11.02772,12.70409,0,3234
170,11.04303,12.70417,0,4467
170,11.08311,12.68416,0,952
170,11.04656,12.64572,0,2394
170,11.04414,12.64592,1,4117
170,11.17723,12.78599,0,385
170,11.17229,12.78899,1,949
170,11.15117,12.75504,0,6809
170,11.16223,12.75911,0,7873
170,11.17156,12.75989,0,19518
170,11.16193,12.76393,0,1688
170,11.14439,12.75932,0,1786
170,11.17158,12.75987,1,2606
170,11.16225,12.75913,1,5799
170,11.15115,12.76504,1,6419
170,11.14434,12.74932,1,551
170,11.15192,12.76395,1,1115
170,11.16636,12.75654,0,8167
170,11.16132,12.75653,0,4086
170,11.14815,12.75235,0,2918
170,11.16781,12.76223,0,4304
170,11.15373,12.76853,0,107
170,11.14656,12.75599,0,502
170,11.16283,12.7547,0,399
170,11.16447,12.75875,0,688
170,11.15796,12.75827,0,85
170,11.17004,12.70484,0,8133
170,11.16569,12.77527,0,2440
170,11.02295,12.79515,0,6294
170,11.05478,12.8196,0,6671
170,10.9992,12.78367,0,6703
170,11.02298,12.79517,1,1723
170,11.05807,12.80824,1,1540
170,10.9996,12.78369,1,959
170,11.15866,12.74846,0,187
170,11.14588,12.76624,0,2206
170,11.13735,12.74988,0,303
170,11.12105,12.17373,0,3440
170,11.12434,12.75379,0,452
170,11.12773,12.74337,0,317
170,11.09849,12.74725,0,274
170,11.03822,12.7569,0,794
170,11.04338,12.75216,0,1006
170,11.06233,12.75224,0,405
170,11.11003,12.75085,0,195
170,11.12432,12.75649,1,401
170,11.13732,12.74986,1,455
170,11.12771,12.74335,1,315
170,11.14586,12.76026,1,2707
170,11.15864,12.78646,1,161
170,11.0985,12.74727,1,309
170,11.03812,12.75682,1,734
170,11.045618,12.75215,1,538
170,11.11006,12.76085,1,252
170,11.1458,12.76024,1,2848
170,11.06231,12.75214,1,553
170,12.035292,13.917138,0,2435
170,12.037866,13.917886,0,1586
170,12.03934,13.90714,0,5195
170,12.036795,13.917202,0,4656
170,12.039738,13.922611,0,4101
170,12.030944999999999,13.920738,0,2965
170,12.031746,13.923214,0,4458
170,12.035229,13.923286,1,1883
170,12.038718,13.909242,1,4477
170,12.036815,13.917169,1,4360
170,12.035277,13.917201,1,1963
170,12.035708,13.919669,1,2572
170,12.031734,13.923233,1,3056
170,12.043037,13.9189,1,4234
170,12.039707,13.922607,1,9668
170,12.038088,13.9209,0,3134
170,12.04486,13.90153,0,8329
170,12.043197,13.914353,0,3374
170,12.039345,13.904101,0,3149
170,12.036583,13.903243,0,6866
170,12.04379,13.91678,0,6822
170,12.029877,13.916949,0,5636
170,12.03095,13.92095,0,4393
170,12.04289,13.90183,0,11358
170,12.027395,13.921123,0,7545
170,12.03861,13.89954,0,12905
170,12.035505,13.905677,0,2616
170,12.043034,13.920241,0,4599
170,12.039693,13.924678,0,1140
170,12.02676,13.91968,0,445
170,12.49177,12.78145,0,1444
170,12.49633,12.78258,0,1606
170,12.49331,12.78305,0,1804
170,12.49228,12.78138,0,2349
170,12.49886,12.78406,0,1716
170,12.4944,12.7234,1,4015
170,12.49887,12.78405,1,2950
170,12.49553,12.78038,1,3993
170,12.4915,12.78682,1,4782
170,12.50028,12.78607,0,1457
170,12.49978,12.7798,0,1883
170,12.49439,12.72339,1,4583
170,12.49885,12.78403,1,3146
170,12.50118,12.78107,1,4550
170,11.07889,13.69987,0,14490
170,11.08483,13.69697,0,8214
170,11.08471,13.70303,0,7728
170,11.08361,13.7038,1,6390
170,11.07862,13.69736,1,14370
170,11.08567,13.6963,1,7686
170,11.08893,13.69086,0,17500
170,11.08894,13.69642,0,13980
170,11.07857,13.68674,0,8228
170,11.08794,13.69722,1,14202
170,11.07875,13.68849,1,6135
170,11.08474,13.68777,1,21738
170,11.0894,13.68793,0,1300
170,11.22536,13.78608,0,16570
170,11.23179,13.7763,0,494
170,11.07225,13.69499,0,4710
170,10.95927,13.66465,1,5520
170,11.07002,13.68992,0,5802
170,11.05942,13.68835,1,744
170,11.22913,13.78371,0,1305
170,11.22256,13.78383,0,7030
170,11.22062,13.77783,0,9437
170,11.22258,13.78555,1,4958
170,11.22336,13.78247,1,8851
170,11.22063,13.77821,1,9402
170,11.23122,13.78367,0,3666
170,11.22534,13.78606,0,5326
170,11.23177,13.77628,0,10508
170,11.22047,13.78747,0,7204
170,11.22738,13.77414,0,13654
170,11.23111,13.78741,0,1859
170,10.525174,12.251007,0,651
170,10.58752,12.05332,0,587
170,10.43137,12.0983,0,139
170,10.5269,12.28854,0,2712
170,10.52641,12.28918,1,2001
170,10.536266,12.226698,0,122
170,10.46432,12.418264,0,2614
170,10.49014,12.41747,0,2089
170,10.478075,12.432582,0,904
170,10.45599,12.41539,1,3551
170,10.48408,12.42978,1,1940
170,10.498306,12.415501,1,2622
170,10.54014,12.1291,0,600
170,10.452719,12.160704,0,1078
170,10.39269,12.25003,0,592
170,10.47888,12.2482,1,2809
170,10.40643,12.37261,0,589
170,10.486592,12.303797,1,2506
170,10.501638,12.203093,0,526
170,10.50885,12.32889,0,9111
170,10.508381,12.325795,1,8559
170,11.75301,13.10069,0,3532
170,11.78343,13.13551,0,3814
170,11.78242,13.1364,0,2693
170,11.80724,13.1754,0,6566
170,11.80187,13.17843,0,3277
170,11.79478,13.17991,0,2761
170,11.78635,13.18826,0,538
170,11.7825,13.13622,0,556
170,11.78467,13.13903,0,89
170,11.790619,13.170897,0,338
170,11.79882,13.1782,0,160
170,11.791941,13.173189,0,105
170,11.79511,13.18109,0,121
170,11.808495,13.08815,0,1524
170,11.81595,13.09623,0,1902
170,11.81242,13.08889,0,2230
170,11.81167,13.09191,0,4126
170,11.809991,13.09101,0,1245
170,11.90945,13.26365,0,1201
170,11.88492,13.26214,0,609
170,11.811606,13.088328,0,1030
170,11.86373,13.23868,0,1200
170,11.86873,13.25443,0,1690
170,11.87493,13.27582,0,1133
170,11.87127,13.23864,0,2808
170,11.86968,13.21985,0,3158
170,11.88758,13.22396,0,935
170,11.89772,13.25245,0,512
170,11.89582,13.24064,0,324
170,11.88183,13.21638,0,269
170,11.88751,13.22404,1,595
170,11.91599,13.26387,1,1295
170,11.86985,13.21978,1,3158
170,11.86441,13.23079,1,642
170,11.8844,13.26153,1,2601
170,11.86631,13.23638,0,2610
170,11.87186,13.24972,0,30611
170,11.86603,13.24041,0,201
170,11.86917,13.25319,0,513
170,11.86955,13.25373,0,701
170,11.86705,13.25275,0,1015
170,11.8674,13.25057,0,740
170,11.88171,13.28239,0,6409
170,11.87957,13.26028,0,631
170,11.86596,13.24619,0,3115
170,11.86925,13.24507,0,1145
170,11.86962,13.25497,0,202
170,11.86565,13.23252,0,2065
170,11.86607,13.25029,0,204
170,11.86605,13.24044,0,197
170,11.86513,13.24176,0,2520
170,11.88693,13.22286,0,515
170,11.86494,13.23072,0,562
170,11.86446,13.23083,0,2952
170,11.86436,13.22814,0,364
170,11.88329,13.30563,0,18580
170,11.86617,13.22997,0,117
170,11.87126,13.21662,0,601
170,11.8238,13.07945,0,1104
170,11.81402,13.08114,0,792
170,11.830911,13.081845,0,1508
170,11.81973,13.08098,0,658
170,11.83247,13.09072,0,1975
170,11.92244,13.21864,0,699
170,11.92124,13.20369,0,601
170,11.92207,13.19123,0,3365
170,11.92758,13.18298,0,374
170,11.90858,13.19946,0,657
170,11.92759,13.18299,1,349
170,11.92183,13.19133,1,3692
170,11.92121,13.2037,1,549
170,11.93675,13.18434,1,196
170,11.91911,13.19273,0,4846
170,11.9227,13.18693,0,3229
170,11.83284,13.17941,0,1030
170,11.83341,13.18753,0,1117
170,11.83193,13.19049,0,181
170,11.83417,13.19397,0,1181
170,11.83528,13.1842,0,1336
170,11.840641,13.196727,0,571
170,11.82767,13.1874,0,2102
170,11.85365,13.20161,0,352
170,11.81705,13.18937,0,362
170,11.81678,13.1902,0,1408
170,11.83334,13.18758,0,528
170,11.83363,13.18569,0,2161
170,11.81605,13.19079,0,342
170,11.81568,13.19179,0,342
170,11.82143,13.19619,0,175
170,11.82952,13.18655,0,630
170,11.83344,13.18422,0,1798
170,11.83254,13.1994,0,1530
170,11.82947,13.1867,0,1255
170,11.85541,13.21044,0,1770
170,11.84085,13.18804,0,994
170,11.85299,13.20175,0,533
170,11.84703,13.17985,0,1377
170,11.85669,13.18903,0,1231
170,11.85091,13.19294,0,1045
170,11.85664,13.19427,0,323
170,11.85258,13.18114,0,147
170,11.84418,13.18612,0,185
170,11.85804,13.19984,0,465
170,11.85872,13.19924,0,193
170,11.85866,13.21539,0,387
170,11.85765,13.21543,0,335
170,11.84957,13.19326,0,309
170,11.85074,13.19245,0,174
170,11.8542,13.18295,0,182
170,11.85218,13.18255,0,372
170,11.84788,13.18567,0,394
170,11.85995,13.20219,0,615
170,11.85653,13.1889,0,263
170,11.9225,13.22328,0,701
170,11.94859,13.22575,0,739
170,11.92639,13.24309,0,3213
170,11.93155,13.22883,0,781
170,11.94918,13.2254,1,957
170,11.94645,13.22154,0,1072
170,11.86406,13.17404,0,1815
170,11.86692,13.18604,0,1761
170,11.87291,13.17267,0,2450
170,11.86921,13.17066,0,1563
170,11.87383,13.17541,0,2817
170,11.86665,13.16689,0,2135
170,11.86304,13.17292,0,3768
170,11.86998,13.1807,0,19880
170,11.87304,13.19019,0,199
170,11.867267,13.181743,0,5954
170,11.870047,13.16566,0,867
170,11.86693,13.1655,0,1927
170,11.87779,13.17996,0,6330
170,11.87226,13.17357,0,445
170,11.88515,13.17488,0,21985
170,11.87192,13.16917,0,2334
170,11.86904,13.16368,0,2111
170,11.87725,13.17697,0,201
170,11.87509,13.18228,0,1057
170,11.87146,13.181502,0,399
170,11.87771,13.16969,0,1288
170,11.87257,13.1638,0,1899
170,11.8769,13.1644,0,179
170,11.87407,13.17336,0,158
170,11.89303,13.1535,0,1841
170,11.86176,13.16785,0,149
170,11.8722,13.18321,0,409
170,11.87844,13.16271,0,445
170,11.81264,12.5055,0,145
170,11.80597,12.49292,0,1378
170,11.80548,12.4916,0,1330
170,11.81084,12.47665,0,157
170,11.81118,12.49742,0,699
170,11.802123,12.498689,0,558
170,11.807731,12.482563,0,86
170,11.803346,12.495351,1,6314
170,11.8112,12.49745,1,1240
170,11.81143,12.49421,1,5058
170,11.81086,12.47667,1,641
170,11.80389,12.49523,1,1134
170,11.807629,12.482611,1,576
170,11.80058,12.47647,0,967
170,11.801065,12.494404,0,2075
170,11.80784,12.49888,0,5974
170,11.81635,12.49353,0,3621
170,11.812792,12.500183,0,1375
170,11.83152,12.62892,0,544
170,11.82694,12.6305,0,449
170,11.82664,12.6308,1,3255
170,11.83154,12.62894,1,3285
170,11.75949,12.25646,0,1891
170,11.75955,12.25682,0,1169
170,11.766196,12.26006,0,1527
170,11.75953,12.25684,1,9333
170,11.7573,12.25709,1,6577
170,11.766337,12.260564,1,4779
170,11.762593,12.265062,0,468
170,11.63194,12.320109,0,381
170,11.631938,12.320107,1,1071
170,12.266891,14.471803,0,6512
170,12.266492,14.467953,0,4502
170,12.269952,14.467853,0,16776
170,12.270773,14.46599,0,13159
170,11.84614,13.05096,0,3262
170,11.83843,13.07128,0,2403
170,11.82156,13.06603,0,933
170,11.84768,12.93651,0,2233
170,11.84966,13.0229,0,2011
170,11.8452,13.05678,0,541
170,11.90525,13.09242,0,581
170,11.84445,12.93653,0,3375
170,12.0369,13.06965,0,1983
170,12.02671,13.06188,0,1502
170,11.90194,13.07051,0,1238
170,11.8443,13.0337,0,1022
170,11.94275,13.07431,1,177
170,11.82478,13.04721,1,441
170,11.95535,13.00253,1,396
170,11.94891,13.009,1,189
170,11.935445,13.030227,1,216
170,11.9858,13.06213,1,219
170,11.9912,13.05993,1,153
170,12.03666,13.06948,1,272
170,12.03705,13.07403,1,317
170,12.0267,13.06189,1,247
170,11.81613,13.06732,0,212
170,11.89967,13.09151,0,224
170,11.998453,12.957879,0,292
170,12.03667,13.06993,0,2188
170,11.726758,13.298865,0,1192
170,11.78875,13.20665,0,2560
170,11.776262,13.216988,0,2183
170,11.754859,13.262016,0,4897
170,11.76352,13.24239,0,3384
170,11.77843,13.21772,1,277
170,11.75854,13.26611,1,3546
170,11.76373,13.2431,1,246
170,11.76806,13.23163,1,286
170,11.78714,13.20352,1,167
170,11.77588,13.21718,0,1903
170,11.77033,13.22645,0,2166
170,11.78066,13.21456,0,965
170,11.748,13.26339,0,702
170,11.74833,13.26013,0,844
170,11.78495,13.21019,0,474
170,11.76863,13.23375,0,2133
170,11.75856,13.26613,1,1389
170,12.02669,13.06187,0,987
170,11.84362,12.7743,0,1373
170,11.902015,13.07054,0,1264
170,11.84394,12.77565,0,1551
170,11.75855,13.2661,1,1410
170,11.76376,13.24314,1,2221
170,11.842004,12.77561,1,2516
170,11.84126,12.77304,1,1044
170,11.66011,13.39857,0,3030
170,11.65882,13.40014,0,4020
170,11.65578,13.41908,0,1985
170,11.73597,13.28389,0,230
170,11.66881,13.39255,0,13593
170,11.75857,13.26615,1,6161
170,11.76374,13.24311,1,970
170,11.75859,13.26614,1,6370
170,11.76378,13.2437,1,8139
170,11.64359,13.4196,1,1054
170,11.6543,13.41831,1,8329
170,11.75852,13.26609,1,2398
170,11.76371,13.24308,1,2222
170,11.64837,13.41519,1,6433
170,11.64758,13.41633,1,4260
170,11.65684,13.41605,1,4282
170,11.66453,13.39605,0,13383
170,11.73458,13.28333,0,5037
170,10.56637,11.95726,0,407
170,10.40158,12.01544,0,241
170,10.54474,11.91426,0,344
170,10.42042,11.92782,0,232
170,10.47027,11.77302,0,745
170,10.49534,11.84501,0,197
170,10.50714,11.83768,0,297
170,10.50466,11.83705,0,179
170,10.49794,11.83409,0,130
170,10.50244,11.83563,0,427
170,10.49876,11.8415,0,184
170,10.50774,11.84708,0,273
170,10.49291,11.83643,0,361
170,10.34373,11.92448,0,292
170,10.33964,11.92654,0,269
170,10.36408,11.96833,0,267
170,10.36089,11.97128,0,148
170,10.47104,11.91384,0,210
170,10.38202,11.85971,0,296
170,11.88424,13.34223,1,2578
170,11.65555,13.86555,0,4730
170,11.92165,13.60094,0,803
170,11.92651,13.60131,0,864
170,11.922995,13.596982,0,507
170,11.92465,13.6019,0,615
170,11.92237,13.60418,0,719
170,11.92281,13.60064,1,4731
170,11.59741,13.92357,1,1179
170,11.92118,13.60027,1,10221
170,11.92741,13.59879,1,1859
170,11.92239,13.6042,1,3920
170,11.92033,13.59153,0,33801
170,12.26026,13.10827,0,2025
170,12.11471,12.282943,0,4195
170,12.111471,12.82943,0,4260
170,12.2595,13.11166,1,987
170,12.26148,13.11147,1,923
170,12.26153,13.11146,1,870
170,12.25596,13.09907,0,3580
170,12.2542,13.09838,0,1868
170,12.25079,13.10118,0,1305
170,12.26342,13.10484,0,2231
170,12.2597,13.11167,0,4263
170,12.26105,13.11107,0,3592
170,12.2598,13.11168,1,1750
170,12.2615,13.11149,1,1887
170,12.11736,12.82823,0,1913
170,12.11548,12.82431,0,4034
170,12.11256,12.83307,0,1170
170,12.11504,12.828430000000001,0,1095
170,12.11584,12.82752,0,856
170,12.11532,12.82433,1,2278
170,12.11315,12.82666,1,2022
170,12.11506,12.82982,1,977
170,12.12092,12.82501,0,890
170,12.11887,12.83561,0,830
170,11.86448,13.11843,0,2587
170,11.88966,13.10277,0,2895
170,11.89986,13.08797,0,1736
170,11.86807,13.10605,0,778
170,11.88638,13.10826,0,2588
170,11.86502,13.10721,0,2042
170,11.85532,13.132,0,1476
170,11.852356,13.109825,0,4941
170,11.86052,13.12747,0,1702
170,11.84851,13.11132,0,1944
170,11.88463,13.09222,0,1048
170,11.85081,13.11643,0,416
170,11.8772,13.10735,0,2196
170,11.847629,13.109004,0,287
170,11.86622,13.11681,0,275
170,11.855489,13.140317,0,154
170,11.84704,13.109935,0,745
170,11.87609,13.11325,0,3061
170,11.89481,13.08895,0,169
170,11.88656,13.11039,0,231
170,11.85974,13.11743,0,168
170,11.85881,13.11918,0,233
170,11.85843,13.12143,0,335
170,11.83752,13.09972,0,71
170,11.87339,13.11308,0,196
170,11.87709,13.0972,0,763
170,11.8587,13.11917,0,291
170,11.879385,13.120029,0,11022
170,11.873646,13.12383,0,3684
170,11.870965,13.132457,0,3754
170,11.873494,13.127689,0,9255
170,11.86934,13.138925,0,5299
170,11.872919,13.13397,0,2342
170,11.871301,13.128544,0,2142
170,11.886328,13.130132,0,1634
170,11.878697,13.134726,0,3579
170,11.870228,13.135101,0,2966
170,11.876419,13.139593,0,15154
170,11.868915,13.138418,0,668
170,11.873668,13.139998,0,83
170,11.865151,13.146608,0,121
170,11.885187,13.120158,0,173
170,11.8369,13.15797,0,56
170,11.83547,13.15787,0,48
170,11.8355,13.155815,0,51
170,11.83755,13.16008,0,88
170,11.8537,13.15922,0,57
170,11.84266,13.15332,0,226
170,11.84434,13.15469,0,221
170,11.8435,13.15406,0,221
170,11.84113,13.15652,0,219
170,11.84491,13.15613,0,246
170,11.85268,13.16987,0,347
170,11.85403,13.16827,0,501
170,11.85351,13.16894,0,198
170,11.85775,13.18104,0,184
170,11.85737,13.16797,0,424
170,11.83688,13.14378,0,598
170,11.83529,13.16712,0,1084
170,11.84169,13.17135,0,1301
170,11.84159,13.17123,0,964
170,11.82674,13.17269,0,1309
170,11.82823,13.16957,0,1150
170,11.82085,13.16991,0,232
170,11.83029,13.16428,0,294
170,11.8253,13.16108,0,239
170,11.82731,13.16305,0,400
170,11.83314,13.16734,0,391
170,11.83515,13.17593,0,114
170,11.82784,13.16887,0,1151
170,11.82082,13.17727,0,959
170,11.82279,13.17605,0,997
170,11.82275,13.17587,0,915
170,11.82457,13.17519,0,953
170,11.84165,13.15251,0,326
170,11.84045,13.15171,0,181
170,11.84245,13.15038,0,352
170,11.84211,13.14973,0,328
170,11.847194,13.121034,0,4384
170,11.85651,13.14989,0,1319
170,11.84156,13.13937,0,1985
170,11.837768,13.113225,0,145
170,11.86854,13.15871,0,1480
170,11.85103,13.15745,0,430
170,11.84466,13.13659,0,2267
170,11.849397,13.140029,0,136
170,11.844172,13.117595,0,780
170,11.84896,13.14325,0,171
170,11.859778,13.156869,0,142
170,11.85911,13.154832,0,119
170,11.861814,13.157589,0,377
170,11.861418,13.15608,0,332
170,11.85038,13.16359,0,180
170,11.84617,13.16259,0,209
170,11.84871,13.16408,0,249
170,11.84087,13.16214,0,202
170,11.84572,13.16352,0,261
170,11.84414,13.16487,0,254
170,11.84341,13.16508,0,224
170,11.84392,13.14909,0,1721
170,11.85105,13.14951,0,1762
170,11.85225,13.1466,0,1388
170,11.84887,13.1506,0,1320
170,11.84996,13.14671,0,1638
170,11.84769,13.15179,0,1948
170,11.79153,13.1273,0,57
170,11.80774,13.13229,0,5371
170,11.79097,13.13214,0,2140
170,11.79419,13.14185,0,1987
170,11.80658,13.16301,0,1794
170,11.8018,13.1187,0,5181
170,11.82514,13.11858,0,7317
170,11.79864,13.13423,0,5437
170,11.83227,13.09082,0,2248
170,11.82657,13.11143,0,6210
170,11.79704,13.12343,0,2350
170,11.81755,13.1162,0,6619
170,11.80833,13.13658,0,4155
170,11.79343,13.10725,0,3658
170,11.78518,13.1248,0,1093
170,11.76665,13.11095,0,817
170,11.8003,13.13363,0,150
170,11.79,13.13433,0,133
170,11.78821,13.13046,0,1532
170,11.79932,13.13605,0,677
170,11.79117,13.13416,0,211
170,11.79723,13.11242,0,411
170,11.80198,13.11588,0,701
170,11.80155,13.11315,0,235
170,11.79455,13.13392,0,138
170,11.78785,13.1313,0,510
170,11.80055,13.12229,0,777
170,11.79557,13.12233,0,342
170,11.80332,13.1189,0,825
170,11.79791,13.12197,0,457
170,11.79873,13.11313,0,600
170,11.80175,13.12033,0,262
170,11.79777,13.13867,0,178
170,11.79785,13.1358,0,112
170,11.79872,13.11963,0,280
170,11.85155,13.15701,0,169
170,11.85117,13.15719,0,220
170,11.85319,13.15925,0,294
170,11.85582,13.1582,0,221
170,11.85596,13.16123,0,198
170,11.85598,13.16136,0,196
170,11.84515,13.15681,0,448
170,11.84503,13.15788,0,415
170,11.84375,13.15944,0,545
170,11.84573,13.16028,0,445
170,13.109664,12.505686,0,3192
170,13.10582,12.507046,0,3257
170,13.106793,12.512799,0,5387
170,13.11439,12.50328,0,537
170,13.11483,12.50346,1,106
170,13.10648,12.50633,1,25835
170,13.10502,12.51377,1,8457
170,13.1104,12.50907,1,20479
170,13.112261,12.517816,0,69794
170,13.099033,12.506668,0,2139
170,13.103736,12.513439,0,2456
170,13.095111,12.511608,0,2009
170,13.08006,12.52159,0,246
170,13.097144,12.519182,0,275
170,13.09589,12.51966,1,470
170,13.0991,12.5068,1,9080
170,13.10188,12.511,1,7628
170,13.10183,12.50914,1,5443
170,13.08004,12.52161,1,304
170,12.67354,13.61743,0,3085
170,12.66666,13.60677,0,4338
170,12.67293,13.60385,0,5544
170,12.66691,13.61369,0,2802
170,12.66454,13.62051,0,3238
170,12.67002,13.61311,0,2584
170,12.67585,13.62428,0,7576
170,12.66782,13.59978,0,4065
170,12.66669,13.61669,0,2771
170,12.6664,13.60936,0,2830
170,12.673400000000001,13.60743,0,3773
170,12.67408,13.6148,0,2074
170,12.61148,13.66834,0,1901
170,12.66785,13.5998,1,4508
170,12.66668,13.61671,1,6379
170,12.66639,13.60938,1,3176
170,12.6736,13.60746,1,2831
170,12.67441,13.60493,1,4922
170,12.67579,13.6209,1,2845
170,12.67411,13.6151,1,2330
170,12.61145,13.66835,1,3309
170,12.66617,13.61985,1,3903
170,12.6729,13.62045,1,4407
170,12.66085,13.61463,1,6557
170,12.67357,13.61231,1,3431
170,12.66722,13.60047,1,2479
170,12.67954,13.62306,0,20983
170,12.68552,13.62026,0,5361
170,12.66375,13.61947,0,10014
170,12.67141,13.62468,0,4056
170,12.67214,13.61943,0,1035
170,12.68426,13.61469,0,31102
170,12.67309,13.60536,0,4480
170,12.66615,13.62409,0,4032
170,12.68006,13.61071,0,16681
